timestamp,location,vehicle_count,heavy_vehicle_count,light_vehicle_count,avg_speed,avg_speed_heavy,avg_speed_light,speed_variance,traffic_density,congestion_index,congestion_level,travel_time_minutes,weather,rainfall_mm,event,day_of_week,is_weekend,hour_of_day
08-09-2025 21:00,MG Road,118,23,95,56.05195909,45.21085357,54.27664284,3.7,0.59,5.9,Medium,5.4,Rainy,1.6,0,0,0,21
08-09-2025 22:00,MG Road,125,20,105,44.07023301,45.32883648,55.177261,9.5,0.62,6.2,Medium,6.8,Cloudy,0,0,0,0,22
08-09-2025 23:00,MG Road,142,39,103,41.83761443,33.7036467,67.73605527,8.7,0.71,7.1,Medium,7.2,Clear,0,0,0,0,23
09-09-2025 00:00,MG Road,117,29,88,49.79416136,51.31323086,52.45197597,6.4,0.58,7.8,Medium,6,Clear,0,1,1,0,0
09-09-2025 01:00,MG Road,158,17,141,51.13705327,52.03361268,51.09286663,9.3,0.79,7.9,High,5.9,Rainy,13.3,0,1,0,1
09-09-2025 02:00,MG Road,171,48,123,46.7236266,47.09632224,54.34982433,4.2,0.85,8.5,High,6.4,Clear,0,0,1,0,2
09-09-2025 03:00,MG Road,147,39,108,42.43448202,41.36763864,50.28720888,7.2,0.73,7.3,Medium,7.1,Clear,0,0,1,0,3
09-09-2025 04:00,MG Road,151,33,118,48.01384367,38.23420064,50.02490344,6.7,0.76,7.6,High,6.2,Rainy,16.6,0,1,0,4
09-09-2025 05:00,MG Road,147,30,117,38.43517908,47.47080809,51.75276392,9.7,0.73,7.3,Medium,7.8,Clear,0,0,1,0,5
09-09-2025 06:00,MG Road,155,20,135,42.45491223,49.75174774,51.7048321,8.9,0.78,7.8,High,7.1,Cloudy,0,0,1,0,6
09-09-2025 07:00,MG Road,183,27,156,42.58987313,48.43344376,57.7727542,5.4,0.92,9.2,High,7,Cloudy,0,0,1,0,7
09-09-2025 08:00,MG Road,215,27,188,33.38743031,43.54394284,44.86962555,5.5,1.07,10,High,9,Rainy,4.3,0,1,0,8
09-09-2025 09:00,MG Road,226,36,190,26.86589038,45.54175965,54.17078421,3.9,1.13,10,High,11.2,Rainy,0.6,1,1,0,9
09-09-2025 10:00,MG Road,221,36,185,44.61183034,44.93906197,44.03873059,7.9,1.1,10,High,6.7,Clear,0,0,1,0,10
09-09-2025 11:00,MG Road,122,25,97,52.6007575,46.47155419,50.6799935,9.4,0.61,6.1,Medium,5.7,Clear,0,0,1,0,11
09-09-2025 12:00,MG Road,139,39,100,46.08567185,54.70087439,52.53106334,7,0.69,6.9,Medium,6.5,Rainy,8.2,0,1,0,12
09-09-2025 13:00,MG Road,133,35,98,48.63921124,44.41607823,55.38287578,6.8,0.67,6.7,Medium,6.2,Rainy,10.8,0,1,0,13
09-09-2025 14:00,MG Road,113,18,95,50.37184083,47.23187557,64.51355357,3.5,0.56,5.6,Medium,6,Clear,0,0,1,0,14
09-09-2025 15:00,MG Road,178,39,139,39.96695127,53.02996586,48.50000894,3.6,0.89,8.9,High,7.5,Cloudy,0,0,1,0,15
09-09-2025 16:00,MG Road,169,41,128,51.03126988,41.30676856,60.76799047,7.5,0.84,8.4,High,5.9,Cloudy,0,0,1,0,16
09-09-2025 17:00,MG Road,218,44,174,39.05384201,43.74512108,47.68211512,4.9,1.09,10,High,7.7,Cloudy,0,0,1,0,17
09-09-2025 18:00,MG Road,223,54,169,39.02516919,46.37141245,45.50071929,3.3,1.11,10,High,7.7,Clear,0,0,1,0,18
09-09-2025 19:00,MG Road,201,40,161,44.43472103,48.22979412,45.78266718,5.4,1,10,High,6.8,Rainy,13.8,0,1,0,19
09-09-2025 20:00,MG Road,118,33,85,41.71570779,40.3780414,54.30530608,7,0.59,5.9,Medium,7.2,Clear,0,0,1,0,20
09-09-2025 21:00,MG Road,142,28,114,29.3050097,40.15837261,50.31040341,3.1,0.71,7.1,Medium,10.2,Clear,0,0,1,0,21
09-09-2025 22:00,MG Road,172,31,141,45.27286498,49.19602062,51.46183603,8.4,0.86,8.6,High,6.6,Cloudy,0,0,1,0,22
09-09-2025 23:00,MG Road,179,47,132,47.69114351,45.26418785,53.56037568,9,0.9,10,High,6.3,Rainy,14.3,1,1,0,23
10-09-2025 00:00,MG Road,131,32,99,53.81220144,52.15934114,53.5895041,7.7,0.66,6.6,Medium,5.6,Cloudy,0,0,2,0,0
10-09-2025 01:00,MG Road,148,37,111,51.84604749,44.16835415,53.79031451,3.9,0.74,7.4,Medium,5.8,Clear,0,0,2,0,1
10-09-2025 02:00,MG Road,138,21,117,51.26987081,46.63004271,61.32899162,9.9,0.69,6.9,Medium,5.9,Clear,0,0,2,0,2
10-09-2025 03:00,MG Road,171,24,147,41.8032558,42.92734304,49.04709728,4.5,0.85,8.5,High,7.2,Rainy,14.8,0,2,0,3
10-09-2025 04:00,MG Road,157,39,118,44.10055169,41.2695514,54.65354322,3.2,0.79,7.9,High,6.8,Clear,0,0,2,0,4
10-09-2025 05:00,MG Road,153,32,121,43.72018068,45.73938335,57.72315763,4.1,0.77,7.7,High,6.9,Clear,0,0,2,0,5
10-09-2025 06:00,MG Road,114,32,82,43.11545554,57.18321615,50.93617003,6.4,0.57,5.7,Medium,7,Cloudy,0,0,2,0,6
10-09-2025 07:00,MG Road,228,40,188,39.9057226,40.23458545,41.1002256,7.9,1.14,10,High,7.5,Cloudy,0,1,2,0,7
10-09-2025 08:00,MG Road,221,29,192,35.56312467,47.94468975,47.33301779,8.9,1.1,10,High,8.4,Cloudy,0,0,2,0,8
10-09-2025 09:00,MG Road,185,37,148,46.41949688,55.81363852,49.9988955,9.1,0.93,9.3,High,6.5,Rainy,3.8,0,2,0,9
10-09-2025 10:00,MG Road,228,60,168,29.1050976,42.86219254,49.36829937,9.1,1.14,10,High,10.3,Clear,0,0,2,0,10
10-09-2025 11:00,MG Road,180,39,141,46.38194825,48.16219862,43.22120206,3,0.9,9,High,6.5,Clear,0,0,2,0,11
10-09-2025 12:00,MG Road,119,27,92,50.98807065,42.35892793,62.49947892,7.5,0.59,5.9,Medium,5.9,Rainy,14.6,0,2,0,12
10-09-2025 13:00,MG Road,150,33,117,46.69508142,52.82777446,45.5377096,2.5,0.75,7.5,High,6.4,Rainy,16.1,0,2,0,13
10-09-2025 14:00,MG Road,117,23,94,42.77162198,39.24928172,53.52371291,8.3,0.58,5.8,Medium,7,Rainy,12,0,2,0,14
10-09-2025 15:00,MG Road,151,32,119,46.15975299,42.02847742,53.43657955,3.1,0.76,7.6,High,6.5,Rainy,17.2,0,2,0,15
10-09-2025 16:00,MG Road,140,26,114,44.90735048,47.85690408,58.66370317,4.3,0.7,7,Medium,6.7,Clear,0,0,2,0,16
10-09-2025 17:00,MG Road,215,44,171,40.78867474,41.01341177,45.91552471,5.6,1.07,10,High,7.4,Clear,0,0,2,0,17
10-09-2025 18:00,MG Road,198,56,142,40.19200222,34.26126091,58.1232791,8.1,0.99,9.9,High,7.5,Cloudy,0,0,2,0,18
10-09-2025 19:00,MG Road,193,30,163,43.1378891,40.60609401,55.81595548,4.7,0.96,9.6,High,7,Cloudy,0,0,2,0,19
10-09-2025 20:00,MG Road,149,25,124,45.5397514,50.56535375,55.64888975,9.2,0.74,7.4,Medium,6.6,Clear,0,0,2,0,20
10-09-2025 21:00,MG Road,146,32,114,47.35441808,55.95779109,48.16513092,9.2,0.73,7.3,Medium,6.3,Rainy,10.7,0,2,0,21
10-09-2025 22:00,MG Road,167,24,143,39.03285281,55.71315295,45.54922921,3.6,0.83,8.3,High,7.7,Clear,0,0,2,0,22
10-09-2025 23:00,MG Road,130,36,94,53.46251502,50.08681173,54.41518341,6.7,0.65,6.5,Medium,5.6,Clear,0,0,2,0,23
11-09-2025 00:00,MG Road,178,22,156,34.25070012,47.8844062,46.98005575,3.7,0.89,8.9,High,8.8,Rainy,13.7,0,3,0,0
11-09-2025 01:00,MG Road,172,38,134,39.01109594,40.57686413,58.86052233,6.5,0.86,10,High,7.7,Clear,0,1,3,0,1
11-09-2025 02:00,MG Road,160,16,144,48.76959336,53.471268,49.41457206,4.2,0.8,8,High,6.2,Cloudy,0,0,3,0,2
11-09-2025 03:00,MG Road,116,17,99,45.73081191,50.79498028,54.33231522,6.3,0.58,5.8,Medium,6.6,Cloudy,0,0,3,0,3
11-09-2025 04:00,MG Road,170,25,145,44.76875267,57.83901794,55.61750003,9.7,0.85,8.5,High,6.7,Clear,0,0,3,0,4
11-09-2025 05:00,MG Road,123,34,89,47.85446528,46.07879312,51.74130744,9.7,0.61,6.1,Medium,6.3,Clear,0,0,3,0,5
11-09-2025 06:00,MG Road,179,19,160,44.23996164,60.08544722,46.42845892,7.2,0.9,9,High,6.8,Rainy,1.4,0,3,0,6
11-09-2025 07:00,MG Road,200,24,176,34.91942806,38.29341539,44.92381797,3.5,1,10,High,8.6,Clear,0,0,3,0,7
11-09-2025 08:00,MG Road,193,56,137,39.92085518,40.85828105,54.01918445,9.7,0.96,9.6,High,7.5,Cloudy,0,0,3,0,8
11-09-2025 09:00,MG Road,213,34,179,40.58092874,44.11306055,52.07367064,3.7,1.06,10,High,7.4,Cloudy,0,0,3,0,9
11-09-2025 10:00,MG Road,213,50,163,35.78109609,52.33951432,47.2447034,2.1,1.06,10,High,8.4,Cloudy,0,0,3,0,10
11-09-2025 11:00,MG Road,154,16,138,48.40642873,40.29790283,57.34702804,5.6,0.77,7.7,High,6.2,Clear,0,0,3,0,11
11-09-2025 12:00,MG Road,115,14,101,51.70575969,50.99363188,57.00262597,7.4,0.57,7.7,Medium,5.8,Clear,0,1,3,0,12
11-09-2025 13:00,MG Road,164,21,143,41.90554065,49.96253635,54.44858322,6.8,0.82,8.2,High,7.2,Clear,0,0,3,0,13
11-09-2025 14:00,MG Road,142,15,127,38.88914948,49.41109222,58.14441216,8.3,0.71,7.1,Medium,7.7,Cloudy,0,0,3,0,14
11-09-2025 15:00,MG Road,160,28,132,43.63378342,46.90996304,55.95241273,9.8,0.8,8,High,6.9,Cloudy,0,0,3,0,15
11-09-2025 16:00,MG Road,128,25,103,52.46792984,45.99564178,53.45538348,9.7,0.64,6.4,Medium,5.7,Clear,0,0,3,0,16
11-09-2025 17:00,MG Road,199,25,174,47.28519634,47.14879137,37.30508043,8.4,0.99,9.9,High,6.3,Clear,0,0,3,0,17
11-09-2025 18:00,MG Road,212,40,172,38.46502634,34.67063178,55.92080145,5.3,1.06,10,High,7.8,Cloudy,0,0,3,0,18
11-09-2025 19:00,MG Road,224,32,192,37.02164421,46.15913483,48.90869659,8.4,1.12,10,High,8.1,Clear,0,0,3,0,19
11-09-2025 20:00,MG Road,164,30,134,37.86621085,47.06522248,55.4376538,9.1,0.82,8.2,High,7.9,Clear,0,0,3,0,20
11-09-2025 21:00,MG Road,147,21,126,39.04328602,49.3902425,52.61680446,8.6,0.73,7.3,Medium,7.7,Clear,0,0,3,0,21
11-09-2025 22:00,MG Road,155,32,123,40.11832671,46.11670116,65.70256669,9.8,0.78,7.8,High,7.5,Rainy,1.7,0,3,0,22
11-09-2025 23:00,MG Road,150,43,107,52.50515194,41.68606547,53.97843262,9.9,0.75,9.5,High,5.7,Clear,0,1,3,0,23
12-09-2025 00:00,MG Road,181,42,139,38.727663,44.28779137,59.40302023,6,0.91,9.1,High,7.7,Rainy,18,0,4,0,0
12-09-2025 01:00,MG Road,161,41,120,50.54081987,48.62717895,54.16747174,4,0.81,8.1,High,5.9,Clear,0,0,4,0,1
12-09-2025 02:00,MG Road,170,47,123,43.74153079,42.82980667,57.26949407,3.3,0.85,8.5,High,6.9,Rainy,18.3,0,4,0,2
12-09-2025 03:00,MG Road,178,42,136,43.92004357,48.35215819,49.01857647,3.5,0.89,8.9,High,6.8,Clear,0,0,4,0,3
12-09-2025 04:00,MG Road,124,27,97,52.20128313,51.1355466,50.66934894,8.1,0.62,6.2,Medium,5.7,Clear,0,0,4,0,4
12-09-2025 05:00,MG Road,128,13,115,47.64333014,45.86068895,50.22181242,9.6,0.64,8.4,Medium,6.3,Clear,0,1,4,0,5
12-09-2025 06:00,MG Road,167,20,147,47.38525148,49.43920238,44.26921802,5.8,0.83,8.3,High,6.3,Clear,0,0,4,0,6
12-09-2025 07:00,MG Road,198,28,170,41.2845876,39.61693516,54.3429529,4.2,0.99,10,High,7.3,Rainy,2.4,1,4,0,7
12-09-2025 08:00,MG Road,203,58,145,36.93898006,39.64166374,49.38707397,4.3,1.01,10,High,8.1,Rainy,14,0,4,0,8
12-09-2025 09:00,MG Road,190,33,157,31.78858137,48.85223086,52.72076951,8.2,0.95,9.5,High,9.4,Clear,0,0,4,0,9
12-09-2025 10:00,MG Road,225,60,165,35.92791254,51.00094983,53.8391003,7.1,1.12,10,High,8.4,Cloudy,0,0,4,0,10
12-09-2025 11:00,MG Road,154,29,125,49.95535349,47.92460747,54.97888598,8.8,0.77,7.7,High,6,Clear,0,0,4,0,11
12-09-2025 12:00,MG Road,158,46,112,45.15371097,51.39969962,48.26646566,8.4,0.79,7.9,High,6.6,Rainy,5.7,0,4,0,12
12-09-2025 13:00,MG Road,160,28,132,49.19841376,45.73000368,56.30137866,3.7,0.8,8,High,6.1,Clear,0,0,4,0,13
12-09-2025 14:00,MG Road,135,14,121,47.80931328,53.75879159,49.7506426,9.5,0.68,6.8,Medium,6.3,Clear,0,0,4,0,14
12-09-2025 15:00,MG Road,150,44,106,51.48129345,44.66458804,54.46768479,7.6,0.75,7.5,High,5.8,Clear,0,0,4,0,15
12-09-2025 16:00,MG Road,133,19,114,47.10415722,52.07813157,55.496738,2.3,0.67,6.7,Medium,6.4,Rainy,5.6,0,4,0,16
12-09-2025 17:00,MG Road,230,49,181,48.34190605,37.11982482,43.32886581,9.6,1.15,10,High,6.2,Rainy,3.7,0,4,0,17
12-09-2025 18:00,MG Road,210,55,155,40.33002899,45.19835281,46.81014493,3.9,1.05,10,High,7.4,Rainy,11.8,0,4,0,18
12-09-2025 19:00,MG Road,223,24,199,35.63026603,50.20562964,28.23279342,7,1.11,10,High,8.4,Clear,0,0,4,0,19
12-09-2025 20:00,MG Road,139,20,119,49.16091053,44.22033028,45.81950202,9.9,0.69,6.9,Medium,6.1,Clear,0,0,4,0,20
12-09-2025 21:00,MG Road,119,22,97,41.55782415,49.90087254,58.09005769,6.3,0.59,5.9,Medium,7.2,Rainy,8,0,4,0,21
12-09-2025 22:00,MG Road,177,30,147,26.25598152,50.44182917,45.01612818,7.9,0.89,8.9,High,11.4,Clear,0,0,4,0,22
12-09-2025 23:00,MG Road,157,22,135,44.21932379,44.96762974,49.979832,8,0.79,7.9,High,6.8,Clear,0,0,4,0,23
13-09-2025 00:00,MG Road,155,34,121,53.65709963,44.74902745,52.46266912,9.8,0.78,7.8,High,5.6,Clear,0,0,5,1,0
13-09-2025 01:00,MG Road,166,21,145,45.77525023,46.29113574,63.23223068,7.8,0.83,8.3,High,6.6,Clear,0,0,5,1,1
13-09-2025 02:00,MG Road,114,30,84,55.17947582,47.94525489,48.45559987,8.4,0.57,5.7,Medium,5.4,Rainy,1.4,0,5,1,2
13-09-2025 03:00,MG Road,173,24,149,44.66785186,54.94526907,53.24379777,6.3,0.86,8.6,High,6.7,Cloudy,0,0,5,1,3
13-09-2025 04:00,MG Road,135,19,116,43.45618201,47.04003853,56.62922674,8.6,0.68,6.8,Medium,6.9,Clear,0,0,5,1,4
13-09-2025 05:00,MG Road,153,22,131,46.35144387,50.9952854,46.37302167,3.3,0.77,7.7,High,6.5,Clear,0,0,5,1,5
13-09-2025 06:00,MG Road,174,42,132,52.75933635,43.07633887,52.51171889,6.1,0.87,8.7,High,5.7,Clear,0,0,5,1,6
13-09-2025 07:00,MG Road,216,25,191,36.67087406,53.50766212,49.49023196,8.5,1.08,10,High,8.2,Rainy,13.1,0,5,1,7
13-09-2025 08:00,MG Road,225,47,178,42.06052533,52.61147388,45.51675906,6.8,1.12,10,High,7.1,Cloudy,0,0,5,1,8
13-09-2025 09:00,MG Road,221,36,185,38.68780551,46.19029309,43.90524203,5.5,1.1,10,High,7.8,Clear,0,0,5,1,9
13-09-2025 10:00,MG Road,204,26,178,43.47908382,50.38193829,50.86646652,9,1.02,10,High,6.9,Clear,0,0,5,1,10
13-09-2025 11:00,MG Road,125,26,99,44.33847451,37.2420979,54.97181379,9.8,0.62,8.2,Medium,6.8,Cloudy,0,1,5,1,11
13-09-2025 12:00,MG Road,139,22,117,49.55757101,51.02378325,55.7802208,6.8,0.69,6.9,Medium,6.1,Cloudy,0,0,5,1,12
13-09-2025 13:00,MG Road,174,25,149,37.39302028,48.73170742,44.27601909,7.1,0.87,8.7,High,8,Cloudy,0,0,5,1,13
13-09-2025 14:00,MG Road,121,19,102,41.07792993,57.38666248,59.21075526,2.7,0.6,6,Medium,7.3,Clear,0,0,5,1,14
13-09-2025 15:00,MG Road,132,27,105,44.28001574,51.17473905,52.5285842,9.4,0.66,6.6,Medium,6.8,Clear,0,0,5,1,15
13-09-2025 16:00,MG Road,140,31,109,44.04598059,43.77615566,55.88519349,6.2,0.7,7,Medium,6.8,Cloudy,0,0,5,1,16
13-09-2025 17:00,MG Road,188,36,152,39.51645413,38.77797582,48.4441979,4.9,0.94,9.4,High,7.6,Clear,0,0,5,1,17
13-09-2025 18:00,MG Road,213,45,168,35.87298341,47.12195846,54.00766795,9.1,1.06,10,High,8.4,Rainy,5.1,0,5,1,18
13-09-2025 19:00,MG Road,206,25,181,37.38767316,50.6823413,44.8486454,2.2,1.03,10,High,8,Rainy,13.9,0,5,1,19
13-09-2025 20:00,MG Road,132,30,102,49.19936468,51.68826045,57.32588144,8.6,0.66,6.6,Medium,6.1,Clear,0,0,5,1,20
13-09-2025 21:00,MG Road,148,33,115,54.77762778,45.78700774,52.91496886,8.6,0.74,7.4,Medium,5.5,Clear,0,0,5,1,21
13-09-2025 22:00,MG Road,148,31,117,45.68128245,45.72070205,58.37332132,3.7,0.74,7.4,Medium,6.6,Rainy,6.4,0,5,1,22
13-09-2025 23:00,MG Road,141,24,117,51.61858804,49.26115325,52.33163687,5.2,0.7,7,Medium,5.8,Clear,0,0,5,1,23
14-09-2025 00:00,MG Road,172,45,127,42.84489138,50.01349897,48.09569061,8.1,0.86,8.6,High,7,Clear,0,0,6,1,0
14-09-2025 01:00,MG Road,117,28,89,44.64349177,45.0242509,53.21144002,2.2,0.58,5.8,Medium,6.7,Clear,0,0,6,1,1
14-09-2025 02:00,MG Road,115,33,82,50.64888688,42.83745441,49.5986839,9.4,0.57,5.7,Medium,5.9,Cloudy,0,0,6,1,2
14-09-2025 03:00,MG Road,137,15,122,44.05422044,51.70672725,57.26213481,7.6,0.69,6.9,Medium,6.8,Clear,0,0,6,1,3
14-09-2025 04:00,MG Road,127,15,112,41.75996659,52.04974586,52.16757732,9.8,0.64,6.4,Medium,7.2,Clear,0,0,6,1,4
14-09-2025 05:00,MG Road,148,30,118,39.14593708,47.51847411,54.9645379,7.4,0.74,7.4,Medium,7.7,Cloudy,0,0,6,1,5
14-09-2025 06:00,MG Road,134,28,106,38.91238555,58.16751379,46.32305681,7.6,0.67,6.7,Medium,7.7,Cloudy,0,0,6,1,6
14-09-2025 07:00,MG Road,220,41,179,36.28745946,48.5729865,44.24873174,2.3,1.1,10,High,8.3,Cloudy,0,0,6,1,7
14-09-2025 08:00,MG Road,211,38,173,38.74790146,43.69089088,45.33053686,3.6,1.05,10,High,7.7,Rainy,17.5,0,6,1,8
14-09-2025 09:00,MG Road,220,32,188,44.99513289,46.04658547,56.26585572,6.5,1.1,10,High,6.7,Clear,0,0,6,1,9
14-09-2025 10:00,MG Road,215,54,161,32.72907361,42.28662393,55.10350323,3.2,1.07,10,High,9.2,Clear,0,1,6,1,10
14-09-2025 11:00,MG Road,145,24,121,46.66175621,37.4867109,56.58053553,6,0.72,9.2,Medium,6.4,Clear,0,1,6,1,11
14-09-2025 12:00,MG Road,161,45,116,50.51580745,37.6081266,57.79896339,4.4,0.81,8.1,High,5.9,Clear,0,0,6,1,12
14-09-2025 13:00,MG Road,123,15,108,50.12507821,50.68467595,55.55278102,2.2,0.61,6.1,Medium,6,Cloudy,0,0,6,1,13
14-09-2025 14:00,MG Road,167,41,126,50.37567561,46.20913497,50.49535278,5.5,0.83,8.3,High,6,Rainy,5.1,0,6,1,14
14-09-2025 15:00,MG Road,168,47,121,41.71748777,51.7093899,43.69400183,2.5,0.84,8.4,High,7.2,Cloudy,0,0,6,1,15
14-09-2025 16:00,MG Road,181,18,163,39.00205742,54.4536847,44.30804571,5.8,0.91,9.1,High,7.7,Clear,0,0,6,1,16
14-09-2025 17:00,MG Road,184,46,138,46.83459725,40.97819069,57.79635407,4.9,0.92,9.2,High,6.4,Cloudy,0,0,6,1,17
14-09-2025 18:00,MG Road,214,59,155,37.89798348,55.08739221,42.60674047,7.2,1.07,10,High,7.9,Clear,0,0,6,1,18
14-09-2025 19:00,MG Road,202,37,165,38.89009368,45.40799865,53.45030681,6.2,1.01,10,High,7.7,Clear,0,0,6,1,19
14-09-2025 20:00,MG Road,120,23,97,50.28399544,47.15677146,40.05957262,5.8,0.6,6,Medium,6,Rainy,1.2,0,6,1,20
14-09-2025 21:00,MG Road,154,26,128,45.61445028,46.87263486,51.3194551,3.4,0.77,7.7,High,6.6,Clear,0,0,6,1,21
14-09-2025 22:00,MG Road,129,19,110,43.93102277,53.23163686,51.30564892,9.3,0.65,6.5,Medium,6.8,Cloudy,0,0,6,1,22
14-09-2025 23:00,MG Road,167,20,147,43.53181461,51.461224,52.68851059,3.2,0.83,8.3,High,6.9,Clear,0,0,6,1,23
15-09-2025 00:00,MG Road,166,30,136,38.94289574,42.01148527,51.81681743,3.6,0.83,8.3,High,7.7,Rainy,8.9,0,0,0,0
15-09-2025 01:00,MG Road,167,27,140,43.42741663,42.86867089,45.15466691,2.9,0.83,8.3,High,6.9,Clear,0,0,0,0,1
15-09-2025 02:00,MG Road,141,26,115,52.02047243,44.79613118,52.11765366,8.8,0.7,7,Medium,5.8,Clear,0,0,0,0,2
15-09-2025 03:00,MG Road,114,14,100,43.82473713,51.52292384,51.85121478,9.7,0.57,5.7,Medium,6.8,Cloudy,0,0,0,0,3
15-09-2025 04:00,MG Road,142,17,125,44.4099019,46.36783376,47.26843904,5.7,0.71,7.1,Medium,6.8,Clear,0,0,0,0,4
15-09-2025 05:00,MG Road,165,23,142,40.92456521,53.02197902,50.53319629,7.1,0.82,8.2,High,7.3,Clear,0,0,0,0,5
15-09-2025 06:00,MG Road,134,21,113,34.21601385,52.3982981,56.16594384,7.7,0.67,6.7,Medium,8.8,Clear,0,0,0,0,6
15-09-2025 07:00,MG Road,226,67,159,46.62340432,53.39398034,46.67736188,7.3,1.13,10,High,6.4,Clear,0,0,0,0,7
15-09-2025 08:00,MG Road,203,25,178,47.93497594,53.00856103,42.48805137,6.6,1.01,10,High,6.3,Cloudy,0,0,0,0,8
15-09-2025 09:00,MG Road,216,52,164,36.49381477,37.88924005,52.65204659,3.9,1.08,10,High,8.2,Clear,0,0,0,0,9
15-09-2025 10:00,MG Road,194,29,165,42.10714358,39.23758959,48.33730475,7,0.97,9.7,High,7.1,Clear,0,0,0,0,10
15-09-2025 11:00,MG Road,168,35,133,38.66574993,48.82660321,57.78611297,4.2,0.84,8.4,High,7.8,Cloudy,0,0,0,0,11
15-09-2025 12:00,MG Road,181,49,132,41.46226299,46.91128448,53.30591979,9.4,0.91,9.1,High,7.2,Rainy,9.5,0,0,0,12
15-09-2025 13:00,MG Road,166,49,117,55.97621512,48.79829901,55.02202142,5.1,0.83,8.3,High,5.4,Cloudy,0,0,0,0,13
15-09-2025 14:00,MG Road,142,39,103,35.97184693,34.23060453,54.78440089,2.4,0.71,7.1,Medium,8.3,Clear,0,0,0,0,14
15-09-2025 15:00,MG Road,169,22,147,45.35519344,40.0189036,47.4143106,2.1,0.84,8.4,High,6.6,Clear,0,0,0,0,15
15-09-2025 16:00,MG Road,150,30,120,52.50481622,43.12588865,53.64503372,4,0.75,9.5,High,5.7,Clear,0,1,0,0,16
15-09-2025 17:00,MG Road,207,50,157,41.20937068,40.20241657,51.52220443,7.7,1.03,10,High,7.3,Rainy,17.2,0,0,0,17
15-09-2025 18:00,MG Road,183,38,145,41.82959483,55.75650804,58.89786141,4.9,0.92,9.2,High,7.2,Rainy,5.2,0,0,0,18
15-09-2025 19:00,MG Road,196,31,165,38.06256868,46.03643993,44.04779665,4.2,0.98,9.8,High,7.9,Cloudy,0,0,0,0,19
15-09-2025 20:00,MG Road,148,18,130,47.3068745,48.95378596,59.70300797,9.4,0.74,7.4,Medium,6.3,Rainy,1,0,0,0,20
15-09-2025 21:00,MG Road,164,45,119,45.98000345,41.18937107,55.55466537,3.3,0.82,8.2,High,6.5,Cloudy,0,0,0,0,21
15-09-2025 22:00,MG Road,147,36,111,50.67228286,42.28301229,51.1882824,2.9,0.73,9.3,Medium,5.9,Rainy,18.5,1,0,0,22
15-09-2025 23:00,MG Road,149,43,106,37.82498589,49.67688912,59.14422624,2.8,0.74,7.4,Medium,7.9,Clear,0,0,0,0,23
16-09-2025 00:00,MG Road,167,49,118,43.71649556,45.43256235,52.39999559,9.9,0.83,8.3,High,6.9,Cloudy,0,0,1,0,0
16-09-2025 01:00,MG Road,124,31,93,37.39116114,43.86042626,58.75785216,4.6,0.62,6.2,Medium,8,Rainy,4.2,0,1,0,1
16-09-2025 02:00,MG Road,155,26,129,49.68416355,50.58221656,56.03388368,6.4,0.78,7.8,High,6,Rainy,12.3,0,1,0,2
16-09-2025 03:00,MG Road,134,27,107,30.52802987,49.52281786,54.39279972,7.2,0.67,6.7,Medium,9.8,Rainy,7.3,0,1,0,3
16-09-2025 04:00,MG Road,148,35,113,47.487925,58.26979579,57.44325692,7.8,0.74,7.4,Medium,6.3,Clear,0,0,1,0,4
16-09-2025 05:00,MG Road,130,21,109,42.45010654,47.81547607,56.94317195,2.9,0.65,6.5,Medium,7.1,Clear,0,0,1,0,5
16-09-2025 06:00,MG Road,165,33,132,41.35830477,46.74436481,65.37486988,3.3,0.82,8.2,High,7.3,Clear,0,0,1,0,6
16-09-2025 07:00,MG Road,209,51,158,37.82648277,40.86539797,50.2333988,4.5,1.04,10,High,7.9,Cloudy,0,0,1,0,7
16-09-2025 08:00,MG Road,207,41,166,35.58952836,36.76255629,41.56006586,5.8,1.03,10,High,8.4,Rainy,8.6,0,1,0,8
16-09-2025 09:00,MG Road,198,33,165,40.61709209,46.65548595,45.35245086,9.4,0.99,9.9,High,7.4,Clear,0,0,1,0,9
16-09-2025 10:00,MG Road,224,56,168,36.89561199,40.3076919,41.02508849,2.1,1.12,10,High,8.1,Rainy,9,0,1,0,10
16-09-2025 11:00,MG Road,120,28,92,44.99447783,46.48352866,63.58574568,5.1,0.6,6,Medium,6.7,Clear,0,0,1,0,11
16-09-2025 12:00,MG Road,169,19,150,38.23230323,53.095989,52.6020747,9,0.84,8.4,High,7.8,Cloudy,0,0,1,0,12
16-09-2025 13:00,MG Road,113,30,83,48.80346253,45.8804092,52.72160937,7.3,0.56,5.6,Medium,6.1,Rainy,3.5,0,1,0,13
16-09-2025 14:00,MG Road,137,29,108,47.39435318,46.48128154,46.74028096,8.6,0.69,6.9,Medium,6.3,Clear,0,0,1,0,14
16-09-2025 15:00,MG Road,171,32,139,51.34180232,52.75108848,56.52481454,3.7,0.85,8.5,High,5.8,Clear,0,0,1,0,15
16-09-2025 16:00,MG Road,128,31,97,50.90276959,46.63835233,52.93034915,7,0.64,6.4,Medium,5.9,Clear,0,0,1,0,16
16-09-2025 17:00,MG Road,197,23,174,38.10259211,53.07124145,40.99261332,2.4,0.98,10,High,7.9,Clear,0,1,1,0,17
16-09-2025 18:00,MG Road,230,51,179,40.42500993,40.09709957,55.21213987,2.7,1.15,10,High,7.4,Cloudy,0,0,1,0,18
